Fwd_IAT_Max,Bwd_IAT_Max,PSH_Flag_Cnt,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Active_Max,Idle_Max,Label,Cat
0,0,0,27,18,18,1,18,1,18,0,16,Anomaly,Mirai
0,147,0,2172,0,1448,0,0,2,2896,0,147,Anomaly,Mirai
2,0,0,34.46153846,32,32,12,384,1,32,3,2,Anomaly,Mirai
0,76,0,2127,0,1418,0,0,2,2836,0,76,Anomaly,Mirai
0,4845,0,0,0,0,0,0,2,0,0,4845,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,82,Anomaly,Scan
0,0,0,1403,30,1388,1,30,1,1388,0,118,Anomaly,Scan
68,519,0,347,0,694,2,0,2,1388,0,382,Normal,Normal
0,147,0,2082,0,1388,0,0,2,2776,0,147,Anomaly,Scan
137,0,0,1394,1048.5,1388,4,4194,1,1388,0,137,Normal,Normal
51,0,0,46.66666667,35,35,2,70,1,35,0,51,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,144,Anomaly,Mirai
0,0,0,1765,1430,1050,1,1430,1,1050,0,122,Anomaly,Mirai
251,0,0,34.46153846,32,32,12,384,1,32,2,251,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,119,Anomaly,Mirai
0,284,0,2172,0,1448,0,0,2,2896,0,284,Anomaly,Mirai
11,0,0,35.55555556,32,32,8,256,1,32,0,11,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,534,Normal,Normal
125,0,0,1850.666667,1388,1388,2,2776,1,1388,0,125,Normal,Normal
0,119,0,1403,0,709,0,0,2,1418,0,119,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,74,Anomaly,Mirai
73,0,0,25,20,20,3,60,1,20,0,123,Anomaly,Mirai
0,121,0,0,0,0,0,0,2,0,0,121,Anomaly,Mirai
70,0,0,0,0,0,2,0,1,0,0,78,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,81,Anomaly,Mirai
0,3677,1,346,0,173,0,0,2,346,0,3677,Anomaly,DoS
0,76,0,1850.666667,0,1388,0,0,3,4164,0,76,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,194,Anomaly,Mirai
0,71,0,2082,0,1388,0,0,2,2776,0,71,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,138,Anomaly,Mirai
0,1713,0,0,0,0,0,0,2,0,0,1713,Anomaly,DoS
0,83,0,2082,0,1388,0,0,2,2776,0,83,Anomaly,Mirai
0,81,0,2172,0,1448,0,0,2,2896,0,81,Anomaly,MITM ARP Spoofing
0,79,0,0,0,0,0,0,3,0,0,79,Anomaly,Scan
13,0,0,40,32,32,3,96,1,32,0,13,Anomaly,Mirai
0,0,1,488,0,488,1,0,1,488,0,0,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,115,Anomaly,Scan
0,405,0,0,0,0,0,0,2,0,0,405,Normal,Normal
0,0,0,0,0,0,1,0,1,0,0,81,Anomaly,Mirai
147,0,0,1787.5,1430,1430,3,4290,1,1430,0,147,Anomaly,Mirai
0,113,0,2082,0,1388,0,0,2,2776,0,113,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,110,Anomaly,Mirai
122,0,0,1644,1036,1430,2,2072,1,1430,0,122,Anomaly,Mirai
0,78,0,0,0,0,0,0,2,0,0,78,Anomaly,Mirai
144,0,0,1850.666667,1388,1388,2,2776,1,1388,0,144,Normal,Normal
231,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,231,Normal,Normal
3,0,0,35.2,32,32,9,288,1,32,1,6,Anomaly,Mirai
0,0,0,1229,1430,514,1,1430,1,514,0,73,Anomaly,Mirai
0,72,0,2082,0,1388,0,0,2,2776,0,72,Anomaly,MITM ARP Spoofing
0,117,0,2082,0,1388,0,0,2,2776,0,117,Anomaly,Scan
0,121,0,0,0,0,0,0,3,0,0,121,Normal,Normal
0,132,0,2082,0,1388,0,0,2,2776,0,132,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
72,0,0,1906.666667,1430,1430,2,2860,1,1430,0,117,Anomaly,Mirai
0,0,0,1628,360,1448,1,360,1,1448,0,122,Anomaly,Mirai
87,0,0,0,0,0,2,0,1,0,0,87,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,6,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,242,Anomaly,Mirai
0,0,0,1780,664,1448,1,664,1,1448,0,179,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,193,Anomaly,Mirai
129,0,0,1874.666667,1382,1430,2,2764,1,1430,0,129,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,271,Anomaly,Mirai
0,1342,0,0,0,0,0,0,2,0,0,1342,Anomaly,DoS
0,94,0,2082,0,1388,0,0,2,2776,0,94,Anomaly,Scan
0,0,1,1055,1460,325,1,1460,1,325,0,163,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,3,Anomaly,Mirai
0,2834,0,0,0,0,0,0,2,0,0,2834,Anomaly,DoS
0,131,0,1930.666667,0,1448,0,0,3,4344,0,131,Anomaly,Mirai
0,293,0,0,0,0,0,0,5,0,0,293,Normal,Normal
0,292,0,48,0,32,0,0,2,64,0,292,Anomaly,Mirai
0,117,0,1403,0,709,0,0,2,1418,0,117,Anomaly,MITM ARP Spoofing
109,0,0,1906.666667,1430,1430,2,2860,1,1430,0,109,Anomaly,Mirai
0,143,0,2172,0,1448,0,0,2,2896,0,143,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,150,Anomaly,Mirai
70,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,119,0,1403,0,709,0,0,2,1418,0,119,Anomaly,Scan
110,0,0,1714.666667,1142,1430,2,2284,1,1430,0,110,Anomaly,Mirai
228,0,0,37.33333333,32,32,5,160,1,32,0,228,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,123,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,75,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,118,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,114,Anomaly,Scan
185,0,0,1735,1388,1388,3,4164,1,1388,0,189,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,120,Anomaly,Mirai
159,0,0,40,32,32,3,96,1,32,0,159,Anomaly,Mirai
75,0,0,0,0,0,2,0,1,0,0,84,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,72,Anomaly,Mirai
0,414,0,0,0,0,0,0,2,0,0,414,Normal,Normal
75,0,0,1921.333333,1441,1441,2,2882,1,1441,0,148,Anomaly,Mirai
0,112,0,2172,0,1448,0,0,2,2896,0,112,Anomaly,MITM ARP Spoofing
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,184,Anomaly,Mirai
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Scan
0,116,0,1403,0,709,0,0,2,1418,0,116,Anomaly,Mirai
128,0,0,1787.5,1430,1430,3,4290,1,1430,0,128,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,183,Anomaly,Mirai
0,120,0,1403,0,709,0,0,2,1418,0,120,Anomaly,MITM ARP Spoofing
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,8,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,17,Anomaly,Mirai
0,404,0,1388,0,694,0,0,2,1388,0,404,Normal,Normal
0,3787,0,0,0,0,0,0,2,0,0,3787,Anomaly,DoS
26,0,0,40,32,32,3,96,1,32,1,26,Anomaly,Mirai
0,141,0,1612,0,888,0,0,2,1776,0,141,Anomaly,Mirai
304,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,304,Normal,Normal
0,123,0,0,0,0,0,0,2,0,0,123,Anomaly,Mirai
0,285,0,0,0,0,0,0,5,0,0,285,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,117,Anomaly,Mirai
0,0,0,10,20,0,1,20,1,0,0,194,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,117,Anomaly,Mirai
0,119,0,34,0,22,0,0,2,44,0,119,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,300,Normal,Normal
0,0,0,1403,30,1388,1,30,1,1388,0,77,Normal,Normal
0,75,0,56,0,36,0,0,2,72,0,75,Anomaly,Mirai
0,237,0,2172,0,1448,0,0,2,2896,0,237,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,128,Normal,Normal
0,72,0,41.6,0,35.2,0,0,5,176,0,72,Anomaly,Mirai
282,0,0,1398,709,1388,2,1418,1,1388,0,282,Normal,Normal
0,6405,0,0,0,0,0,0,2,0,0,6405,Anomaly,DoS
0,75,0,1852,0,1365.333333,0,0,3,4096,0,75,Anomaly,Mirai
75,0,0,730,960,20,3,2880,1,20,0,143,Anomaly,Mirai
228,0,0,42.66666667,32,32,2,64,1,32,0,228,Anomaly,Mirai
0,3148,0,0,0,0,0,0,2,0,0,3148,Anomaly,DoS
71,0,0,0,0,0,2,0,1,0,0,71,Anomaly,Mirai
0,75,0,1670.5,0,946.5,0,0,2,1893,0,75,Anomaly,Mirai
0,76,0,2082,0,1388,0,0,2,2776,0,76,Anomaly,Scan
0,0,0,2132,1368,1448,1,1368,1,1448,0,83,Anomaly,Mirai
0,131,0,0,0,0,0,0,4,0,0,131,Anomaly,Mirai
0,390,0,0,0,0,0,0,2,0,0,390,Normal,Normal
0,78,0,2172,0,1448,0,0,2,2896,0,78,Anomaly,Scan
2,0,0,34.46153846,32,32,12,384,1,32,2,2,Anomaly,Mirai
0,75,0,56,0,36,0,0,2,72,0,75,Anomaly,Mirai
12,0,0,34,32,32,15,480,1,32,0,12,Anomaly,Mirai
4,0,0,42.66666667,32,32,2,64,1,32,0,151,Anomaly,Mirai
0,77,0,2172,0,1448,0,0,2,2896,0,77,Anomaly,MITM ARP Spoofing
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,163,Anomaly,Mirai
18,0,0,42.66666667,32,32,2,64,1,32,0,19,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,175,Anomaly,Mirai
0,87,0,1637.333333,0,1154.666667,0,0,3,3464,0,87,Anomaly,Mirai
0,9402,0,0,0,0,1,0,2,0,0,7794,Anomaly,DoS
1,0,0,42.66666667,32,32,2,64,1,32,0,8,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,77,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,161,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,231,Anomaly,Mirai
0,8677,0,0,0,0,0,0,2,0,0,8677,Anomaly,DoS
0,0,1,456.5,179,367,1,179,1,367,0,120,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
0,4707,0,0,0,0,0,0,2,0,0,4707,Anomaly,DoS
0,75,0,0,0,0,0,0,2,0,0,75,Anomaly,Mirai
0,130,1,724,0,709,0,0,2,1418,0,130,Anomaly,Scan
0,0,0,1465,70,1430,1,70,1,1430,0,76,Anomaly,Mirai
79,0,0,1578.5,1151.333333,1430,3,3454,1,1430,0,79,Anomaly,Mirai
0,72,1,140.5,0,79.5,0,0,2,159,0,72,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,195,Anomaly,Mirai
12,0,0,34,32,32,15,480,1,32,1,12,Anomaly,Mirai
0,4766,0,0,0,0,1,0,2,0,564,4202,Anomaly,DoS
0,78,0,42.66666667,0,32,0,0,3,96,0,78,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,74,Anomaly,MITM ARP Spoofing
0,0,0,0,0,0,1,0,1,0,0,85,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,78,Anomaly,Scan
0,0,0,27,18,18,1,18,1,18,0,13,Anomaly,Mirai
0,82,0,1850.666667,0,1388,0,0,3,4164,0,82,Anomaly,Mirai
0,116,0,2082,0,1388,0,0,2,2776,0,116,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,72,Anomaly,MITM ARP Spoofing
75,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,19,Anomaly,Mirai
0,73,0,214.4,0,214.4,0,0,5,1072,0,73,Anomaly,Mirai
0,0,0,1605,350,1430,1,350,1,1430,0,71,Anomaly,Mirai
0,375,0,0,0,0,0,0,2,0,0,375,Normal,Normal
0,4400,0,0,0,0,0,0,2,0,0,4400,Anomaly,DoS
2,0,0,35.2,32,32,9,288,1,32,1,3,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,70,Anomaly,MITM ARP Spoofing
0,6917,0,0,0,0,0,0,2,0,0,6917,Anomaly,DoS
7,0,0,40,32,32,3,96,1,32,0,7,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,122,0,0,0,0,0,0,3,0,0,122,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,113,Anomaly,Mirai
207,0,0,33.77777778,32,32,17,544,1,32,0,207,Anomaly,Mirai
0,84,0,2172,0,1448,0,0,2,2896,0,84,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,168,Anomaly,Mirai
0,2088,0,0,0,0,0,0,2,0,0,2088,Anomaly,DoS
0,0,0,10,20,0,1,20,1,0,0,193,Anomaly,Mirai
7,0,0,42.66666667,32,32,2,64,1,32,0,7,Anomaly,Mirai
74,0,0,1906.666667,1430,1430,2,2860,1,1430,0,123,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,124,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,157,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,89,Anomaly,MITM ARP Spoofing
0,2000,0,0,0,0,0,0,2,0,0,2000,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,74,Anomaly,Mirai
0,74,0,1850.666667,0,1388,0,0,3,4164,0,74,Anomaly,Scan
0,0,0,10,20,0,1,20,1,0,0,256,Anomaly,Mirai
0,73,0,1844,0,1120,0,0,2,2240,0,73,Anomaly,Mirai
130,0,0,1906.666667,1430,1430,2,2860,1,1430,0,130,Anomaly,Mirai
7,0,0,35.2,32,32,9,288,1,32,0,7,Anomaly,Mirai
13,0,0,33.6,32,32,19,608,1,32,0,13,Anomaly,Mirai
0,0,0,1685,510,1430,1,510,1,1430,0,121,Anomaly,Mirai
146,0,0,42.66666667,32,32,2,64,1,32,0,146,Anomaly,Mirai
0,82,0,1403,0,709,0,0,2,1418,0,82,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,145,0,2082,0,1388,0,0,2,2776,0,145,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,87,Anomaly,Mirai
0,120,0,0,0,0,0,0,4,0,0,120,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,196,Anomaly,Mirai
74,0,0,1373.4,1001.75,1430,4,4007,1,1430,0,74,Anomaly,Mirai
0,0,0,1500,104,1448,1,104,1,1448,0,79,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,115,Anomaly,MITM ARP Spoofing
0,0,0,2172,1448,1448,1,1448,1,1448,0,113,Anomaly,Mirai
74,0,0,1787.5,1430,1430,3,4290,1,1430,0,119,Anomaly,Mirai
85,0,0,0,0,0,2,0,1,0,0,85,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,75,Anomaly,Mirai
161,0,0,42.66666667,32,32,2,64,1,32,0,161,Anomaly,Mirai
0,87,0,1398,0,935.3333333,0,0,3,2806,0,87,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,74,Anomaly,Mirai
318,0,0,1398,709,1388,2,1418,1,1388,0,318,Normal,Normal
7,0,0,38.4,32,32,4,128,1,32,0,15,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,10,Anomaly,Mirai
72,0,0,42.66666667,32,32,2,64,1,32,0,72,Anomaly,Mirai
0,82,0,1398,0,935.3333333,0,0,3,2806,0,82,Anomaly,Scan
10,0,0,42.66666667,32,32,2,64,1,32,0,10,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,7,Anomaly,Mirai
0,7765,0,0,0,0,0,0,2,0,0,7765,Anomaly,DoS
115,0,0,1787.5,1430,1430,3,4290,1,1430,0,115,Anomaly,Mirai
7,0,0,40,32,32,3,96,1,32,0,7,Anomaly,Mirai
0,122,0,0,0,0,0,0,3,0,0,122,Anomaly,Mirai
0,125,0,1930.666667,0,1448,0,0,3,4344,0,125,Anomaly,Mirai
0,15539,0,0,0,0,0,0,2,0,0,15539,Anomaly,DoS
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,MITM ARP Spoofing
0,0,0,1403,30,1388,1,30,1,1388,0,79,Anomaly,Mirai
79,0,0,42.66666667,32,32,2,64,1,32,0,79,Anomaly,Mirai
0,134,0,0,0,0,0,0,2,0,0,134,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
0,121,1,2104,0,1374,0,0,2,2748,0,121,Anomaly,Mirai
75,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Scan
115,0,0,1890.666667,1430,1406,2,2860,1,1406,0,115,Anomaly,Mirai
6,0,0,46.66666667,35,35,2,70,1,35,0,20,Anomaly,Mirai
3,0,0,37.33333333,32,32,5,160,1,32,0,4,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,248,Normal,Normal
0,76,0,1629,0,1448,0,0,8,11584,0,76,Normal,Normal
0,0,0,1940,1448,1216,1,1448,1,1216,0,147,Anomaly,Mirai
0,0,0,1625,390,1430,1,390,1,1430,0,234,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,165,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,77,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,84,Anomaly,Mirai
0,74,0,0,0,0,0,0,2,0,0,74,Anomaly,Scan
145,0,0,1921.333333,1441,1441,2,2882,1,1441,0,145,Anomaly,Mirai
0,140,0,1403,0,709,0,0,2,1418,0,140,Anomaly,Scan
74,0,0,202.6666667,157,147,2,314,1,147,0,74,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,86,Normal,Normal
0,79,0,2082,0,1388,0,0,2,2776,0,79,Anomaly,Mirai
0,0,0,1044,1448,320,1,1448,1,320,0,83,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
0,114,0,1930.666667,0,1448,0,0,3,4344,0,114,Anomaly,Mirai
2,0,0,40,32,32,3,96,1,32,0,6,Anomaly,Mirai
0,129,0,1930.666667,0,1448,0,0,3,4344,0,129,Anomaly,Mirai
72,0,0,575.3333333,443,420,2,886,1,420,0,72,Anomaly,MITM ARP Spoofing
0,0,0,1797,734,1430,1,734,1,1430,0,123,Anomaly,Mirai
0,119,0,0,0,0,0,0,2,0,0,119,Anomaly,Scan
0,5077,0,0,0,0,0,0,2,0,0,5077,Anomaly,DoS
0,109,0,2082,0,1388,0,0,2,2776,0,109,Anomaly,Mirai
73,0,1,408,332,280,2,664,1,280,0,73,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,299,Normal,Normal
0,0,0,0,0,0,1,0,1,0,0,134,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,144,Anomaly,Mirai
112,0,0,1787.5,1430,1430,3,4290,1,1430,0,112,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
8,0,0,34.13333333,32,32,14,448,1,32,2,9,Anomaly,Mirai
0,0,0,735,1430,20,1,1430,1,20,0,256,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
75,0,0,1398,709,1388,2,1418,1,1388,0,116,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,279,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,9,Anomaly,Mirai
0,78,0,1898.666667,0,1424,0,0,3,4272,0,78,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,71,Anomaly,Scan
255,0,0,40,32,32,3,96,1,32,0,255,Anomaly,Mirai
0,4214,0,0,0,0,0,0,2,0,0,4214,Anomaly,DoS
72,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,115,Anomaly,Mirai
0,70,0,0,0,0,0,0,3,0,0,70,Normal,Normal
0,123,0,1468.666667,0,982,0,0,3,2946,0,123,Anomaly,Mirai
3,0,0,36,32,32,7,224,1,32,1,3,Anomaly,Mirai
206,0,0,1398,709,1388,2,1418,1,1388,0,206,Normal,Normal
5,0,0,42.66666667,32,32,2,64,1,32,0,6,Anomaly,Mirai
119,0,0,1787.5,1430,1430,3,4290,1,1430,0,119,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,123,0,2172,0,1448,0,0,2,2896,0,123,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
5,0,0,42.66666667,32,32,2,64,1,32,0,7,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,72,Anomaly,Mirai
0,0,0,1172,1448,448,1,1448,1,448,0,115,Anomaly,Mirai
0,4124,0,0,0,0,0,0,2,0,0,4124,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,8,Anomaly,Mirai
0,3355,0,0,0,0,0,0,2,0,0,3355,Anomaly,DoS
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,289,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,16,Anomaly,Mirai
282,0,0,35.2,32,32,9,288,1,32,2,282,Anomaly,Mirai
0,74,0,42,0,32,0,0,4,128,0,74,Anomaly,Mirai
0,76,0,1403,0,709,0,0,2,1418,0,76,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,123,Anomaly,Mirai
80,0,0,25,20,20,3,60,1,20,0,80,Anomaly,Mirai
0,115,0,2082,0,1388,0,0,2,2776,0,115,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
8,0,0,32.91428571,32,32,34,1088,1,32,2,9,Anomaly,Mirai
70,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Scan
72,0,0,25,20,20,3,60,1,20,0,72,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,166,Anomaly,Mirai
0,119,0,2006,0,1312,0,0,2,2624,0,119,Anomaly,Mirai
0,310,0,0,0,0,0,0,4,0,0,310,Normal,Normal
32,0,0,42.66666667,32,32,2,64,1,32,0,32,Anomaly,Mirai
68,0,0,26.66666667,20,20,2,40,1,20,0,159,Anomaly,Mirai
6,0,0,38.4,32,32,4,128,1,32,0,9,Anomaly,Mirai
0,118,0,2082,0,1388,0,0,2,2776,0,118,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
75,0,0,1946.666667,1460,1460,2,2920,1,1460,0,186,Anomaly,Mirai
0,81,0,1850.666667,0,1388,0,0,3,4164,0,81,Anomaly,Scan
0,85,0,1398,0,935.3333333,0,0,3,2806,0,85,Anomaly,Scan
0,0,0,932,1448,208,1,1448,1,208,0,75,Anomaly,Mirai
0,83,1,1906,0,1318,0,0,2,2636,0,83,Anomaly,MITM ARP Spoofing
0,119,0,1747,0,1017,0,0,2,2034,0,119,Anomaly,MITM ARP Spoofing
31,0,0,46.66666667,35,35,2,70,1,35,0,31,Anomaly,Mirai
73,0,0,575.3333333,443,420,2,886,1,420,0,74,Anomaly,Mirai
0,0,0,2100,1400,1400,1,1400,1,1400,0,115,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Scan
0,80,0,0,0,0,0,0,2,0,0,80,Anomaly,Mirai
6,0,0,33.14285714,32,32,27,864,1,32,2,6,Anomaly,Mirai
0,1338,0,0,0,0,0,0,2,0,0,1338,Anomaly,DoS
0,2266,0,0,0,0,0,0,2,0,0,2266,Anomaly,DoS
0,119,0,1403,0,709,0,0,2,1418,0,119,Anomaly,Scan
0,0,0,1761.5,603,1460,1,603,1,1460,0,77,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,73,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,77,Anomaly,Scan
0,4521,0,0,0,0,0,0,2,0,0,4521,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,2,Anomaly,Mirai
0,177,0,86,0,56.33333333,0,0,3,169,0,177,Anomaly,Mirai
0,3637,0,0,0,0,0,0,2,0,0,3637,Anomaly,DoS
0,0,0,1403,30,1388,1,30,1,1388,0,118,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,79,Anomaly,Mirai
0,703,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,0,1,724,1388,30,1,1388,1,30,0,144,Anomaly,Scan
0,0,0,30,20,20,1,20,1,20,0,86,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,297,Anomaly,Mirai
0,73,0,2082,0,1388,0,0,2,2776,0,73,Anomaly,Scan
74,0,0,1787.5,1430,1430,3,4290,1,1430,0,118,Anomaly,Mirai
80,0,0,0,0,0,2,0,1,0,0,80,Anomaly,MITM ARP Spoofing
0,0,0,2082,1388,1388,1,1388,1,1388,0,300,Normal,Normal
0,894,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,0,1,260,0,260,1,0,1,260,0,72,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Scan
0,4417,0,0,0,0,0,0,3,0,0,4417,Anomaly,DoS
74,0,0,1787.5,1430,1430,3,4290,1,1430,0,74,Anomaly,Mirai
0,1129,0,0,0,0,0,0,2,0,0,1129,Anomaly,DoS
0,147,0,2082,0,1388,0,0,2,2776,0,147,Anomaly,Mirai
0,342,0,0,0,0,0,0,2,0,0,342,Normal,Normal
74,0,0,591.3333333,435,452,2,870,1,452,0,77,Anomaly,Scan
0,0,0,0,0,0,1,0,1,0,0,195,Anomaly,Mirai
0,83,0,2190,0,1460,0,0,2,2920,0,83,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,240,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,77,Anomaly,Scan
6,0,0,42.66666667,32,32,2,64,1,32,0,6,Anomaly,Mirai
3,0,0,38.4,32,32,4,128,1,32,0,3,Anomaly,Mirai
129,0,0,38.4,32,32,4,128,1,32,0,129,Anomaly,Mirai
0,4817,0,0,0,0,0,0,2,0,0,4817,Anomaly,DoS
0,0,0,2172,1448,1448,1,1448,1,1448,0,80,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
80,0,0,26.66666667,20,20,2,40,1,20,0,126,Anomaly,Mirai
123,0,0,496.6666667,725,20,2,1450,1,20,0,123,Anomaly,Mirai
0,120,0,2172,0,1448,0,0,2,2896,0,120,Anomaly,MITM ARP Spoofing
